C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_044.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_044.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_044.jpg,0,0,0,4.763031E-06
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_113.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_113.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_113.jpg,0,0,0,5.99111E-06
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_181.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_181.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_181.jpg,0,0.1153155,0,0.02367358
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_252.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_252.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_252.jpg,0,0.3539745,0,0.2802859
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_325.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_325.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_325.jpg,0,0.5881284,0,0.7363361
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_392.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_392.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_392.jpg,0,0.7723152,0,1.248208
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_460.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_460.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_460.jpg,0,0.9510023,0,1.860697
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_532.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_532.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_532.jpg,0,1,0,2.82468
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_603.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_603.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_603.jpg,0,1,0,3.526427
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_675.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_675.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_675.jpg,0,1,0,4.465995
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_746.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_746.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_746.jpg,0,1,0,5.395787
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_815.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_815.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_815.jpg,0,1,0,6.088473
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_884.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_884.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_884.jpg,-0.009433962,1,0,7.005758
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_49_951.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_49_951.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_49_951.jpg,-0.03773585,1,0,7.68876
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_019.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_019.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_019.jpg,-0.06603774,1,0,8.367313
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_088.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_088.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_088.jpg,-0.1132075,1,0,9.264673
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_158.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_158.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_158.jpg,-0.1226415,1,0,9.932961
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_225.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_225.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_225.jpg,-0.1320755,1,0,10.81884
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_292.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_292.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_292.jpg,-0.1509434,1,0,11.57686
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_360.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_360.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_360.jpg,-0.1603774,1,0,11.88623
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_429.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_429.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_429.jpg,-0.1792453,1,0,13.02908
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_497.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_497.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_497.jpg,-0.1886793,1,0,13.7333
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_564.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_564.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_564.jpg,-0.1981132,1,0,14.56928
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_632.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_632.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_632.jpg,-0.2169811,1,0,15.09331
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_702.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_702.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_702.jpg,-0.2264151,1,0,15.79243
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_772.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_772.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_772.jpg,-0.2264151,1,0,16.6288
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_839.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_839.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_839.jpg,-0.2264151,1,0,17.20778
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_907.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_907.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_907.jpg,-0.2264151,1,0,18.04618
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_50_975.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_50_975.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_50_975.jpg,-0.2264151,1,0,18.69087
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_51_043.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_51_043.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_51_043.jpg,-0.2264151,1,0,19.50731
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_51_115.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_51_115.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_51_115.jpg,-0.2264151,1,0,20.09453
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_51_187.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_51_187.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_51_187.jpg,-0.2264151,1,0,20.899
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_51_255.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_51_255.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_51_255.jpg,-0.2358491,1,0,21.52118
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_51_328.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_51_328.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_51_328.jpg,-0.2358491,1,0,22.31124
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_51_396.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_51_396.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_51_396.jpg,-0.2358491,1,0,22.88329
C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\center_2018_07_01_08_27_51_465.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\left_2018_07_01_08_27_51_465.jpg,C:\Users\Amrita.DESKTOP-MJJ9189\Desktop\SDC\Train2\IMG\right_2018_07_01_08_27_51_465.jpg,0,1,0,23.658
